system,group,source_group,run_name,variant,sequence,ate,rte,success,completion
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO10,0.0851062538,0.0460595136,0.925,0.9398462414
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO11,22.2202048088,4.2024811168,0.9480519481,0.9591081735
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO14,2.3920025205,0.0773634743,0.9944579148,0.9965351323
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MGO15,0.1513945285,0.0149782069,0.9957767092,0.9960274349
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO05,1.0234965024,0.0488388351,0.9724618447,0.9744440837
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO07,0.1362637162,0.0143713829,0.9628132579,0.9919093793
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO08,140.5949112229,9.1808732317,0.9290540541,0.9390863677
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO09,0.0063216409,0.0095215586,0.7959183673,0.9315068648
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO10,4.7145514203,0.8554031035,0.9233576642,0.9633669356
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO11,0.9451817043,0.1513608343,0.950617284,0.9752474916
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO13,508005068695061.3,604127124017050.1,0.9904610493,0.9977282991
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO14,1.0140064015,0.0533566968,0.9968165539,0.9980099172
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO15,0.0377612001,0.0031096643,0.9978328173,0.9981423192
DM-VIO,dmvio.scaled,dmvio.scaled,dmvio.scaled.3,3,MOO16,0.004594923,0.0012995228,0.9926302161,0.9995020273
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.dck,dck,MIPP06,0.1359345569,0.0295560134,0.9682639859,0.9798325565
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.dck,dck,MGO03,0.51477436,0.4199924609,0.0259099321,0.0263266139
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.dck,dck,MOO09,0.1531516901,0.1199473226,0.3469387755,0.5136980612
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.dck,dck,MOO13,0.318245482,0.1989712853,0.0336134454,0.0354384297
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO01,0.4973454077,0.0782612786,0.64837683,0.861108309
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO02,0.9223841647,0.1743176914,0.7815554611,0.9311148848
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO03,0.2232348529,0.0433434175,0.9182101295,0.9467823967
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO05,0.200202999,0.0386923617,0.8865870256,0.9525608072
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO06,0.2074117395,0.0546807875,0.7856724575,0.8574770785
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO07,0.5050796844,0.0788866683,0.842002442,0.8667477919
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO08,0.3110071043,0.120472032,0.5847066579,0.6354647842
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO09,0.1241272215,0.0649190121,0.2634408602,0.2756761983
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO12,0.3097265204,0.0515712447,0.8726191097,0.9729560758
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO13,2.4823310565,0.4222825574,0.0142383942,0.0144442294
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO14,0.1170511002,0.0184558077,0.970429986,0.9728596553
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO15,0.3322569364,0.0191877081,0.8669619786,0.8782532896
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIO16,0.1813144678,0.0378846947,0.4773489933,0.9597015375
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB01,0.1537308916,0.02649939,0.9541822509,0.9569426684
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB02,0.1102237963,0.0444551834,0.9491000419,0.9502383366
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB03,0.0831871671,0.0171177843,0.9585439347,0.9817168386
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB04,0.2174520303,0.0543301974,0.9421153652,0.9483298633
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB05,0.9554842418,0.1287981511,0.4626411816,0.9415654982
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB06,0.2673387479,0.0548535035,0.1467627545,0.960629895
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPB07,0.2497015132,0.0745710476,0.9496607033,0.9521696314
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPP01,0.120577278,0.0335819029,0.9392349268,0.9639223408
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPP02,0.0815666401,0.0370100068,0.9367366113,0.9638864803
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPP03,0.1051975813,0.0375587555,0.9404328409,0.9748200174
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPP04,0.0340631681,0.0134254702,0.9558339749,0.9667180314
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPP05,0.3704396786,0.0506959636,0.9330762639,0.9392693315
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPP06,0.1359345569,0.0295560134,0.9682639859,0.9798325565
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPT01,0.0921644451,0.0286899393,0.9548363407,0.959186884
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPT02,0.0822329041,0.015839382,0.9342254246,0.9747225632
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MIPT03,0.1361922139,0.0225683352,0.9739367261,0.9842929936
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO01,0.2767039699,0.116308987,0.2752056404,0.811236471
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO02,0.9158345009,0.4714332142,0.1748518205,0.440609793
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO03,0.51477436,0.4199924609,0.0259099321,0.0263266139
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO05,0.28708869,0.1127525631,0.6603034753,0.8998776226
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO06,0.3417599721,0.1401231469,0.2368355995,0.5314047122
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO07,0.1702289004,0.0788902109,0.6522556391,0.6576802238
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO10,0.0673076284,0.0454317738,0.1325,0.1403515977
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO11,0.0437763565,0.0473159011,0.0686456401,0.0762081615
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO12,1076721.1402670103,931398.2666025193,0.244354902,0.9718330111
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO13,0.5889368694,0.3305649397,0.072021419,0.126941665
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO14,0.4306226164,0.1770157758,0.4707308625,0.8212059416
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MGO15,0.2096038216,0.0525349644,0.8984737612,0.9306682022
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO01,0.1571926006,0.05503387,0.7719932002,0.9449521713
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO02,0.0234018846,0.0178581077,0.651369356,0.878771068
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO03,0.1629063032,0.0471216737,0.5870894677,0.8341638657
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO04,0.2348993434,0.1003422278,0.6357240127,0.9289443564
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO05,0.0419796257,0.0155942112,0.8798938288,0.8854961814
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO06,0.0744877273,0.0297862112,0.8904339487,0.9513189376
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO07,0.0979316459,0.0372592323,0.826192401,0.8309056914
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO08,0.1486429763,0.066331731,0.0945945946,0.0964470289
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO09,0.1531516901,0.1199473226,0.3469387755,0.5136980612
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO10,0.2540086243,0.1430363487,0.503649635,0.6959710708
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO12,0.0737795775,0.0207716517,0.9317676143,0.9759095894
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO13,0.318245482,0.1989712853,0.0336134454,0.0354384297
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO14,0.1510208889,0.042583851,0.8253083963,0.9416914976
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO15,0.133352972,0.032999384,0.9858101135,0.9908664056
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.det,det,MOO16,0.0414612996,0.0143990398,0.9057862763,0.9066281583
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO01,0.4823173571,0.0794833806,0.6683640993,0.8290463723
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO02,1.0031799958,0.1630826605,0.7239694008,0.9289953178
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO03,0.2124714677,0.0421363792,0.9106703819,0.9420337528
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO05,0.1906647299,0.0385384716,0.8971722365,0.9587551077
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO06,0.2006875635,0.0555492633,0.778645325,0.8485084555
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO07,0.4999148645,0.0760729434,0.8551892552,0.8852618099
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO08,0.3139813087,0.1032604901,0.4976928148,0.6493078621
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO09,0.1241272215,0.0649190121,0.2634408602,0.2756761983
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO12,0.2907860592,0.0509802502,0.8395345196,0.9716012741
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO13,0.1078400961,0.0359974253,0.4283383596,0.7451807511
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO14,0.1553437323,0.0206711313,0.9706108423,0.9729949002
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO15,0.1189295853,0.0163066652,0.8020671835,0.8267168069
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIO16,0.1239504298,0.0311687579,0.6916946309,0.96033011
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB01,0.1537381849,0.0257931466,0.9467018021,0.9567728161
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB02,0.4869660112,0.2166893945,0.039012139,0.9533327624
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB03,0.0825987978,0.017792717,0.9527604977,0.9741998673
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB04,0.2170584354,0.0549639826,0.9365592484,0.9430821361
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB05,1.1272692757,0.2002756558,0.4660078193,0.9508889999
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB06,0.2830103333,0.0648391474,0.1068405399,0.9238844925
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPB07,0.2513228492,0.0749023738,0.9423812461,0.9455128176
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPP01,0.0984433484,0.0309102453,0.9511465603,0.9718929606
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPP02,0.0813047628,0.032069623,0.9527873473,0.9640428172
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPP03,0.0965987302,0.0325097735,0.9384403985,0.9748200174
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPP04,0.0341541217,0.0126455538,0.9668929796,0.9760872441
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPP05,0.3162367618,0.0498738879,0.9166238218,0.9227609841
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPP06,0.1283187214,0.0290140506,0.9700671686,0.9810029786
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPT01,0.0882185386,0.027763517,0.9542068821,0.9590297076
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPT02,0.0839626216,0.0158923582,0.9331960885,0.9738320316
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MIPT03,0.1376553152,0.0247491458,0.9739050575,0.9833132836
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO01,0.2713315786,0.1129281876,0.2864864865,0.8110016765
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO02,0.4102918898,0.1659186911,0.1384419983,0.4287529175
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO03,0.2244153474,0.2001533686,0.0240592227,0.0244755238
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO05,0.3423062479,0.1273907203,0.6845325502,0.9287638459
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO06,0.2651082545,0.099554426,0.41631644,0.5961918932
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO07,0.2869349691,0.1269510697,0.1917293233,0.5210031105
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO10,0.063989413,0.0446241198,0.1325,0.1403515977
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO11,0.0437763565,0.0473159011,0.0686456401,0.0762081615
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO12,0.1235179526,0.0273200832,0.299837777,0.4424820194
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO13,0.5703250403,0.2392021516,0.0835341365,0.12720936
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO14,0.4158026425,0.1606839816,0.5455490128,0.8198198919
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MGO15,0.214258484,0.0526735721,0.8939159523,0.9532491295
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO01,0.1604299962,0.0595639807,0.7749681258,0.9477151846
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO02,0.0214263369,0.016999065,0.6472982976,0.8782158145
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO03,0.1510187786,0.0587416236,0.6595696489,0.884005371
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO04,0.2297477781,0.0973032092,0.635043123,0.9346197262
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO05,0.0317169563,0.0154427385,0.8779031188,0.8821772297
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO06,0.0806954541,0.0315144341,0.9144090146,0.953237436
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO07,0.0974930272,0.0357401044,0.8399353274,0.8430422398
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO08,0.1486429763,0.066331731,0.0945945946,0.0964470289
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO09,0.1531516901,0.1199473226,0.3469387755,0.5136980612
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO10,0.2689457294,0.1142926148,0.5948905109,0.6886465002
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO12,0.0741549619,0.0211843443,0.9346793023,0.9758958544
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO13,0.3174158731,0.1979578405,0.0340676811,0.0358927766
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO14,0.05662423,0.0218128386,0.7292081178,0.8204974824
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO15,0.1232433796,0.0332168429,0.9824045408,0.9915888353
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd1,nd1,MOO16,0.0429639068,0.014782616,0.8360721044,0.836910561
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO01,0.4829342815,0.0784183127,0.6635264163,0.8295532666
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO02,1.0466864759,0.1700626797,0.716319592,0.9200932554
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO03,0.2177350932,0.0471050027,0.916898869,0.9467823967
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO05,0.1904418223,0.0385909224,0.8917284137,0.9530140511
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO06,0.1513790016,0.0396256816,0.6162404841,0.6794696813
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO07,0.4900974016,0.0760831355,0.8380952381,0.8667477919
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO08,0.3209075149,0.1236287272,0.4851680949,0.6341464892
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO09,0.1241272215,0.0649190121,0.2634408602,0.2756761983
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO12,0.3012300125,0.0475978484,0.8551896885,0.971913926
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO13,2.2463738379,1.0184823899,0.0163642656,0.0163175442
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO14,0.1466834034,0.0191013424,0.9705656282,0.9731752364
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO15,0.1145139382,0.0163160327,0.811664821,0.8245847596
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIO16,0.1308558446,0.0322874965,0.6628215884,0.9591428043
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB01,0.1516765313,0.0257107326,0.9575824549,0.9614437332
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB02,0.1112291158,0.0443316635,0.9486814567,0.9500710829
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB03,0.0812247163,0.0169452462,0.9515940902,0.9742483667
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB04,0.2160602892,0.0551570352,0.9430245479,0.9486326151
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB05,1.3250224386,0.1383592346,0.4878366638,0.9653079102
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB06,0.2797389252,0.0611218811,0.1196522535,0.9366654927
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPB07,0.2511698175,0.0744370074,0.9673041333,0.9697978375
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPP01,0.0923870486,0.0265680495,0.953717794,0.9732039248
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPP02,0.0825631114,0.0335451839,0.948402756,0.9600562774
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPP03,0.098980405,0.0323067037,0.9354173823,0.9703602909
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPP04,0.0342878533,0.0126101056,0.9596836285,0.9732904331
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPP05,0.3158835378,0.0501300615,0.9144815767,0.921649013
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPP06,0.1300654902,0.0288830564,0.9637560294,0.9753308893
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPT01,0.1011152695,0.0314485588,0.9554133445,0.9592916684
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPT02,0.0840345276,0.0160920936,0.933950935,0.9748253144
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MIPT03,0.1369430007,0.0216696511,0.974443424,0.9845142169
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO01,0.2734094073,0.1145286757,0.2820211516,0.8105312598
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO02,0.6002320838,0.3055262446,0.1433107536,0.4298115711
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO03,0.2323961047,0.1402785038,0.1523750771,0.5172767354
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO05,0.4634068399,0.1203415295,0.5790504161,0.8337821561
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO06,0.2609398914,0.0990630851,0.4321384425,0.6095450392
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO07,0.2831537236,0.1225497066,0.2023809524,0.5316614158
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO10,0.063989413,0.0446241198,0.1325,0.1403515977
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO11,0.0437763565,0.0473159011,0.0686456401,0.0762081615
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO12,0.1247962423,0.0285755494,0.2971166174,0.4424820194
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO13,0.6472000621,0.3274813876,0.0886211513,0.1277450974
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO14,0.4437843085,0.1826116374,0.4267405611,0.820512885
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MGO15,0.2183129177,0.0536748045,0.8627639557,0.9531236779
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO01,0.1607569116,0.0567664021,0.783680408,0.953453765
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO02,0.0213060355,0.0168231771,0.608623242,0.876550105
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO03,0.1230533975,0.0401037162,0.5580973952,0.8321248999
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO04,0.2350163309,0.0996505295,0.6053109396,0.9287173388
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO05,0.0318898076,0.0154605285,0.8759124088,0.8801858595
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO06,0.0714099163,0.0287905171,0.9057779909,0.9460431578
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO07,0.0976107434,0.0366898138,0.8213419563,0.8268603227
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO08,0.1486429763,0.066331731,0.0945945946,0.0964470289
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO09,0.1531516901,0.1199473226,0.3469387755,0.5136980612
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO10,0.2689461074,0.1142928158,0.5948905109,0.6886465002
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO11,0.0574571192,0.0586206407,0.0864197531,0.0915846893
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO12,0.0750758292,0.0233594042,0.9337453646,0.9759919975
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO13,0.0975954835,0.0398967176,0.0136270725,0.0154475314
Snake-SLAM,snakeslam.causal,snakeslam.causal,snakeslam.causal.nd2,nd2,MOO14,0.1586919716,0.0376048016,0.8241146041,0.9319402862
